Nama Citra;Luas I;Keliling I;Solidity I;Granularity I;Circularity I;Rerata R I;Rerata G I;Rerata B I;Entropi I;Energi I;Kontras I;Homogenitas I;Luas P;Keliling P;Solidity P;Granularity P;Circularity P;Rerata R P;Rerata G P;Rerata B P;Entropi P;Energi P;Kontras P;Homogenitas P;Luas Normal I P;Keliling Normal I;Eccentricity;LI per LP ;KI per KP;Jenis
17_w_42;28905;1677;0.329233;116.316887;0.129157;136.067612;3.891696;89.617516;1.798918;0.174157;94.109665;0.706346;39153;4896;0.31221;87.83876;0.020525;44.008789;33.396099;39.394299;0.925649;0.614673;838.303284;0.852692;0.578655;1.875839;0.784734;0.738258;0.342524;2
17_w_44;30900;1971;0.320942;113.751518;0.099953;83.960419;3.702451;61.930019;1.203835;0.414689;69.957008;0.811272;72210;12309;0.278862;109.870117;0.005989;101.749107;83.016251;89.791313;1.803496;0.263139;1275.206543;0.712928;0.353163;1.664696;0.48458;0.427919;0.160127;2
17_w_45_1;17943;1296;0.329078;115.468376;0.134244;120.997513;2.509382;62.228958;1.608051;0.221094;100.612915;0.733789;23135;2592;0.313572;82.191612;0.043272;34.679127;24.622984;26.024345;0.757666;0.698244;921.802246;0.869825;0.524404;1.751351;0.95166;0.775578;0.5;2
17_w_60;25852;1650;0.324277;110.402847;0.119326;109.078453;2.409471;60.353474;1.571296;0.250047;86.330269;0.744411;43106;5052;0.301875;105.450371;0.021224;73.525642;53.714325;56.894043;1.416921;0.432364;950.694397;0.766702;0.49542;1.805252;0.773846;0.599731;0.326603;2
17_w_64;23676;1593;0.327062;119.242096;0.117243;118.228935;3.005998;71.514595;1.576235;0.248853;101.41777;0.742068;34343;3156;0.318362;99.396248;0.043329;53.235771;36.269722;38.279243;1.041286;0.5843;884.151733;0.83013;0.496498;1.822654;0.670619;0.689398;0.504753;2
17_w_68;26093;1581;0.329694;120.503342;0.131181;115.818634;2.561826;79.61657;1.451338;0.266024;100.265182;0.766727;41408;6057;0.3006;100.862679;0.014183;62.785297;50.508667;55.389839;1.192009;0.495898;1162.349854;0.807362;0.480631;1.696352;0.673576;0.630144;0.26102;2
17_w_70;26874;1647;0.324977;119.682739;0.124496;116.6287;4.029163;80.102203;1.560009;0.258439;95.731972;0.750273;37412;3792;0.295864;90.386787;0.032695;43.592644;32.87402;35.96207;0.885801;0.637953;777.390015;0.857516;0.487696;1.752128;0.680836;0.718326;0.434335;2
17_w_72;22316;1464;0.329567;106.46244;0.130841;107.43277;3.766213;62.196575;1.635809;0.238929;114.757561;0.737615;26739;1884;0.325518;66.847069;0.094666;21.87932;12.249388;15.265284;0.492855;0.792915;367.000153;0.920219;0.506032;1.742857;0.705753;0.834586;0.77707;2
17_w_75;24508;1566;0.32777;113.30497;0.125584;96.231201;2.498133;52.27079;1.338778;0.33281;85.478348;0.789142;40587;3768;0.28931;99.070724;0.035923;60.823002;40.845085;48.842602;1.14729;0.513265;541.980835;0.818229;0.419844;1.601227;0.622077;0.603839;0.415605;2
17_w_88;26282;1659;0.32547;108.810349;0.119998;113.845459;4.766759;69.514542;1.676618;0.222246;120.150391;0.727534;34522;2250;0.32103;83.930992;0.085692;36.664261;26.827217;28.044651;0.743017;0.68289;479.532684;0.882288;0.52389;1.851563;0.695769;0.761312;0.737333;2
17_w_89;24963;1533;0.326096;118.495079;0.133482;107.987236;4.642025;70.148232;1.519475;0.292905;125.47509;0.760063;33484;3417;0.320433;82.783958;0.036038;35.234955;27.05867;28.700714;0.730599;0.697839;724.261047;0.880231;0.454418;1.634328;0.908892;0.74552;0.448639;2
17_w_91;27760;1701;0.326166;110.013901;0.120565;74.923378;3.553174;52.905342;1.121495;0.462397;78.422905;0.835111;59655;8736;0.286066;108.266937;0.009823;80.738251;66.987564;72.319344;1.40919;0.387663;1117.30542;0.78309;0.317275;1.436655;0.527084;0.465342;0.194712;2
17_w_92;23266;1485;0.329342;118.322968;0.13258;113.677338;3.613668;69.938499;1.516664;0.265191;122.400658;0.756673;33298;2343;0.322674;92.673141;0.076223;47.252609;35.535057;35.892357;0.918743;0.613863;572.254883;0.848604;0.480792;1.6875;0.752816;0.698721;0.633803;2
17_w_96;23593;1518;0.32941;116.069633;0.128662;106.851929;3.343984;65.850601;1.478911;0.287564;120.135597;0.770051;35322;3201;0.320085;95.666031;0.04332;51.839993;36.585262;38.985825;1.020894;0.580756;678.131775;0.826678;0.459365;1.671806;0.709638;0.667941;0.474227;2
17_w_98;24227;1521;0.328039;101.620613;0.131599;77.642578;3.375021;43.759838;1.273419;0.392468;84.718201;0.808137;42979;5226;0.318497;96.159569;0.019775;60.261646;44.178215;49.450424;1.180417;0.49454;732.377319;0.812342;0.369725;1.485352;0.621657;0.563694;0.291045;2
17_w_99;31194;1767;0.329907;114.624008;0.125547;105.478012;3.009697;62.837704;1.52374;0.287699;103.806656;0.757903;53187;4986;0.325374;107.655754;0.026885;74.351982;56.292965;59.343719;1.318973;0.444678;733.807129;0.78588;0.459695;1.695777;0.917765;0.586497;0.354392;2
17_w_100;24089;1533;0.329666;110.834122;0.128808;105.502335;3.235427;50.188343;1.539693;0.269388;102.466675;0.760825;35887;3111;0.323542;93.461349;0.046596;51.298035;37.563778;41.393356;1.010312;0.573111;575.476196;0.836244;0.476972;1.703333;0.773769;0.671246;0.492768;2
17_w_104;30035;1692;0.330015;117.856552;0.131837;106.016273;2.766426;57.987652;1.445791;0.300653;110.284424;0.773698;52647;5643;0.306084;109.375198;0.020776;77.673996;57.513012;65.598167;1.390104;0.425808;858.13678;0.772801;0.447983;1.633205;0.799264;0.570498;0.299841;2
17_w_106;36727;2682;0.327905;110.122551;0.064162;86.273895;2.963588;51.047039;1.283785;0.37787;121.298958;0.804051;74430;7221;0.311113;109.201256;0.017938;87.083366;64.737839;70.34034;1.550766;0.35854;747.44519;0.748132;0.381112;2.15942;0.796954;0.493443;0.371417;2
17_w_109;27672;1686;0.325511;119.218803;0.122331;108.082558;3.682796;67.549271;1.509695;0.295718;127.977386;0.754003;41591;3501;0.298516;98.849686;0.042641;53.52372;41.775002;41.646114;0.998831;0.579998;808.680237;0.835548;0.451758;1.70303;0.617479;0.665336;0.481577;2
17_w_113;24449;1551;0.329107;111.789162;0.127717;105.130142;8.491714;68.39119;1.621232;0.275052;117.055931;0.734334;38362;3312;0.320653;94.858788;0.043947;56.560116;43.671913;47.61158;1.132494;0.520511;684.310364;0.823497;0.470544;1.700658;0.817437;0.637323;0.468297;2
17_w_116;22457;1491;0.330012;116.361542;0.126942;109.591934;3.348446;61.237072;1.514566;0.27506;115.426529;0.759607;30135;3021;0.323844;82.82634;0.041493;35.947239;27.135344;29.552362;0.759086;0.686723;702.796448;0.877013;0.470935;1.70595;0.782274;0.745213;0.493545;2
17_w_122;25932;1719;0.330453;108.823135;0.110279;90.764023;2.871946;46.615856;1.357643;0.341448;106.001282;0.792015;50207;5274;0.318914;108.096558;0.022683;84.736893;59.861389;69.817337;1.541849;0.36551;750.825562;0.744574;0.411639;1.712151;0.814263;0.516502;0.325939;2
17_w_127_1;29618;1941;0.321721;113.746277;0.09879;77.585793;2.568371;53.643555;1.068611;0.460812;109.681488;0.838503;67416;9783;0.265485;111.368172;0.008852;91.208771;69.440353;79.566566;1.618569;0.336455;1171.016235;0.746039;0.317797;1.58838;0.295633;0.439332;0.198405;2
17_w_128;31753;1950;0.317962;109.082619;0.104936;66.69809;3.228097;49.8274;0.960748;0.526148;80.15522;0.855611;82216;16356;0.280603;111.639664;0.003862;96.527206;73.74617;85.723396;1.690598;0.303182;1570.196045;0.728729;0.272315;1.423358;0.655751;0.386214;0.119222;2
17_w_130;27330;1608;0.327403;120.565041;0.132824;117.17672;3.747327;79.676102;1.496879;0.260676;120.611435;0.761942;37878;4413;0.31502;88.498062;0.024442;42.393574;32.690674;36.235878;0.827579;0.644318;818.601685;0.866787;0.486273;1.689076;0.746116;0.721527;0.364378;2
17_w_131;32306;1884;0.326491;113.239487;0.114375;81.209229;3.739499;60.827946;1.149535;0.432589;77.162262;0.823478;75079;12936;0.287012;108.687386;0.005638;97.193382;77.921036;87.27726;1.747395;0.287268;1328.009766;0.727197;0.33992;1.526742;0.573564;0.430293;0.14564;2
17_w_136;21832;1440;0.328133;111.264809;0.132306;103.23951;3.718564;53.612659;1.519532;0.282272;107.911636;0.755412;32922;2748;0.32586;94.015846;0.054785;52.046749;36.148533;38.470943;1.050887;0.566849;752.43988;0.827205;0.463721;1.658986;0.611215;0.663143;0.524017;2
17_w_144;25195;1587;0.328406;104.41217;0.12571;94.354622;5.084829;52.072578;1.541716;0.296463;105.193489;0.761195;44433;4143;0.318366;102.391716;0.03253;73.418541;53.486374;57.569233;1.406626;0.416503;681.2948;0.772585;0.451184;1.67759;0.839192;0.567034;0.383056;2
17_w_145;31336;1884;0.330016;109.18129;0.110941;103.473991;3.88529;61.202602;1.570002;0.271895;104.127914;0.751026;51567;6528;0.311389;101.183174;0.015206;66.31781;51.806664;54.114075;1.293677;0.464111;980.275879;0.793614;0.474464;1.832685;0.690884;0.607675;0.288603;2
17_w_146;30081;1662;0.328205;111.219513;0.136849;79.184944;2.796505;51.831429;1.15329;0.43567;89.535759;0.827501;65167;7698;0.299627;112.692238;0.013819;90.379768;77.224228;76.473122;1.493421;0.354145;1019.556519;0.771642;0.336929;1.389632;0.871616;0.461599;0.2159;2
17_w_148;31102;1770;0.324598;111.189095;0.124753;83.261192;3.335254;56.713909;1.224373;0.405525;98.079231;0.810825;66814;8112;0.306278;111.283356;0.012759;92.676521;75.072861;79.268448;1.544273;0.331539;862.280823;0.760832;0.359864;1.505102;0.532062;0.465501;0.218195;2
17_w_153_1;26602;1572;0.33023;113.746536;0.135275;105.948166;3.235763;58.155983;1.490755;0.281298;111.196358;0.768517;45178;4929;0.314063;104.994934;0.023368;72.422615;56.49929;58.326553;1.288441;0.438933;868.2276;0.789921;0.465713;1.644351;0.829284;0.588826;0.318929;2
17_w_158;28373;1764;0.330053;118.715759;0.114582;121.391037;3.936111;78.50985;1.590019;0.234847;121.981804;0.746335;42694;5268;0.304374;97.745949;0.019332;57.461617;43.084236;47.70422;1.123039;0.532276;891.253418;0.814643;0.511778;1.868644;0.857422;0.664566;0.334852;2
17_w_161;24600;1557;0.330073;114.753365;0.127517;108.656181;2.940543;58.319897;1.536244;0.27219;108.838165;0.755088;37952;4476;0.322228;96.149864;0.023805;56.351734;39.696438;45.639675;1.124298;0.535188;770.847839;0.820956;0.473806;1.707237;0.74595;0.648187;0.347855;2
17_w_162;32092;2184;0.323163;111.272835;0.084548;77.292076;3.235525;48.683773;1.13211;0.448123;106.38858;0.830914;67233;11715;0.267221;108.000252;0.006156;80.437126;62.936054;67.616852;1.44283;0.391741;1200.236206;0.770586;0.327136;1.741627;0.587163;0.477325;0.186428;2
17_w_165;25871;1656;0.327983;112.169601;0.11855;86.827751;2.71626;45.713356;1.270475;0.385163;100.381195;0.809239;42686;5859;0.301295;95.685822;0.015626;54.047928;39.625599;44.989998;1.076672;0.554311;903.388916;0.823892;0.375519;1.577143;0.567899;0.606077;0.282642;2
17_w_174_1;30911;1773;0.328928;109.304077;0.123568;73.841072;4.272356;53.715866;1.12914;0.467099;83.195221;0.829988;87824;12174;0.302599;112.768486;0.007447;130.22316;115.927727;114.482483;1.956039;0.168819;1165.576782;0.699941;0.31383;1.411624;0.473608;0.351965;0.145638;2
17_w_94;38930;3165;0.290976;109.317589;0.048837;69.630234;7.074593;51.007877;1.146798;0.500773;108.531761;0.816583;99192;13581;0.292085;114.944656;0.006758;103.137314;90.555946;90.207893;1.587543;0.291151;1167.883545;0.761505;0.289032;2.138514;0.381639;0.392471;0.233046;3
17_w_160;45881;2886;0.31155;115.026283;0.069223;88.665543;5.408994;61.654705;1.37264;0.388041;109.926857;0.774971;108046;5619;0.314858;114.920403;0.043003;115.75737;82.088341;95.713394;1.849274;0.237613;457.351746;0.695601;0.37339;2.055556;0.483653;0.424643;0.513615;3
17_w_2;24604;2715;0.260112;107.188385;0.041945;67.489517;3.527095;43.929924;1.077667;0.505264;138.220001;0.831436;62111;9006;0.303057;112.002312;0.009623;97.352791;84.141838;88.815193;1.532887;0.3028;1218.828247;0.749785;0.28465;2.308673;0.366654;0.39613;0.301466;4
17_w_3;28128;2871;0.252559;107.873978;0.042883;68.221985;4.043101;47.022518;1.080683;0.503334;130.039795;0.829839;79122;11511;0.293962;112.328491;0.007504;115.696663;99.157768;107.306763;1.821761;0.217549;1254.110718;0.701199;0.286334;2.285828;0.472761;0.355502;0.249414;4
17_w_10;28937;3156;0.296881;101.359825;0.036508;69.969414;3.45562;36.690849;1.18994;0.448761;120.057899;0.816614;70770;9084;0.296312;105.998337;0.010777;99.192482;73.998276;87.205139;1.812738;0.263742;970.414001;0.692286;0.32553;2.643216;0.361738;0.408888;0.347424;4
17_w_11;25682;2751;0.247999;93.438164;0.042644;55.77005;2.428814;29.901411;0.971598;0.53569;103.312302;0.85512;74869;6294;0.320479;105.238525;0.02375;105.494865;78.270889;93.337387;1.854679;0.23442;615.009277;0.688257;0.26383;2.204327;0.491397;0.343026;0.437083;4
17_w_18;24249;3222;0.259262;105.75396;0.029353;64.536377;3.972739;41.03476;1.052431;0.52252;157.006516;0.834745;65246;10131;0.287361;112.025139;0.007988;101.979485;87.429901;95.859116;1.673304;0.273296;1294.148804;0.731167;0.272155;2.698493;0.335833;0.371655;0.318034;4
17_w_20;27244;3099;0.279994;103.710823;0.035648;59.441105;7.035891;38.766239;1.022438;0.559439;129.731445;0.831937;86933;11097;0.296041;113.866768;0.008871;123.122787;103.606224;113.409592;1.883571;0.196305;1146.650757;0.691174;0.247921;2.337104;0.256791;0.313391;0.279265;4
17_w_23;28203;4158;0.230796;97.906807;0.020499;60.059864;4.53461;33.154739;1.095822;0.517375;160.247086;0.827912;79836;7203;0.304433;106.231972;0.019337;104.900513;74.926987;94.373032;1.923432;0.234433;745.01709;0.673123;0.274803;3.24337;0.603376;0.353262;0.577259;4
17_w_24;30214;3147;0.280398;107.125381;0.038338;70.187027;3.286702;39.534286;1.138461;0.48174;138.212631;0.821821;82500;6777;0.304946;113.55101;0.022573;117.339478;80.343109;104.040573;1.954814;0.219285;743.947937;0.656411;0.301438;2.481861;0.759485;0.36623;0.464365;4
17_w_27;28829;4617;0.28243;94.801941;0.016995;53.827766;2.837552;28.490812;0.95088;0.561896;142.91748;0.856407;101245;8271;0.313929;104.694878;0.018598;131.236435;90.559227;114.09996;2.222543;0.139253;707.706909;0.611972;0.245117;3.36516;0.30995;0.284745;0.558215;4
17_w_28;28429;3423;0.271474;93.068687;0.03049;55.361504;2.846784;29.572927;0.985497;0.537297;109.40892;0.854129;88758;8295;0.30602;104.322632;0.01621;116.075439;82.489502;101.303947;2.06599;0.185473;761.241394;0.650943;0.262507;2.597117;0.520128;0.320298;0.412658;4
17_w_31;25862;3114;0.23546;103.252449;0.033515;61.941608;3.386193;31.699579;1.026531;0.532873;129.838745;0.841772;76990;9717;0.293305;113.953468;0.010247;118.116913;91.663338;106.91684;1.939376;0.213035;1033.951172;0.669755;0.265687;2.495192;0.504015;0.335914;0.320469;4
17_w_32;23249;3153;0.266724;101.325966;0.029388;64.083206;3.208003;30.785297;1.089891;0.500467;139.812256;0.833038;68267;6789;0.311402;111.498108;0.018613;123.277321;89.032211;108.411591;2.065954;0.186867;824.672607;0.649892;0.287387;2.77065;0.491958;0.34056;0.464428;4
17_w_36;27070;3552;0.249312;96.676239;0.026962;57.098488;3.742928;30.872881;1.020483;0.540884;121.491676;0.844116;77661;8163;0.30279;106.532516;0.014646;101.249535;74.247391;91.367065;1.814169;0.252632;735.090332;0.694596;0.259924;2.744977;0.541701;0.348566;0.435134;4
17_w_37;21562;2856;0.308139;100.030571;0.033219;59.128048;3.197431;32.70681;1.005015;0.539676;144.103348;0.84243;62153;8157;0.306824;112.064186;0.011738;108.707428;86.517578;97.251923;1.799411;0.245277;1049.571655;0.698687;0.260272;2.479167;0.683872;0.346918;0.350129;4
17_w_38;31683;5172;0.256509;106.979942;0.014884;68.197769;4.661851;39.579063;1.125468;0.495904;181.632202;0.82394;90934;7872;0.321156;111.120773;0.01844;119.890251;89.125656;106.672394;2.01305;0.198587;810.691772;0.65535;0.289893;3.900452;0.14543;0.348418;0.657012;4
17_w_40;26986;3147;0.23725;103.555984;0.034242;67.386368;4.363998;42.174641;1.157223;0.485223;125.625641;0.818866;74180;8745;0.302815;107.969994;0.012189;110.685684;88.997353;102.914986;1.867962;0.216308;854.358337;0.688308;0.298848;2.618136;0.534578;0.363791;0.359863;4
17_w_45;26428;2493;0.253645;101.94175;0.053435;59.1427;2.960463;38.862022;0.95812;0.553688;98.153442;0.855807;79474;7479;0.304747;112.292053;0.017855;113.295776;90.71888;102.13623;1.793596;0.232907;810.97168;0.705773;0.252634;1.926584;0.469069;0.332536;0.333333;4
17_w_46;26227;2664;0.256471;107.894638;0.04644;70.377129;3.241372;43.951797;1.112169;0.484314;138.246368;0.822588;67217;7230;0.309342;111.022652;0.016159;103.243462;84.057274;94.057709;1.70557;0.268716;956.301453;0.715492;0.299426;2.25;0.663524;0.390184;0.368465;4
17_w_47;26387;2262;0.292254;101.965973;0.064806;60.485722;2.846042;37.181049;0.993016;0.54109;95.074089;0.847367;82005;7653;0.321679;111.259727;0.017595;122.12278;94.908928;109.266022;1.935869;0.192883;811.086914;0.676629;0.261102;1.778302;0.250262;0.321773;0.29557;4
17_w_49;26837;2961;0.240255;99.894897;0.038465;60.055599;3.038368;33.013817;1.016959;0.531802;116.042068;0.845345;79302;9687;0.290206;108.628113;0.01062;112.048462;84.743744;99.884895;1.86136;0.216734;858.340759;0.68576;0.266549;2.32783;0.676581;0.338415;0.305667;4
17_w_49_1;26185;3654;0.249096;98.953125;0.024645;55.884747;3.672917;31.751688;0.974499;0.566347;133.817566;0.847764;80068;5262;0.31042;110.28035;0.036339;108.625488;80.991249;99.040443;1.794743;0.241111;545.019592;0.702008;0.242949;2.780822;0.299032;0.327035;0.694413;4
17_w_50;27262;3720;0.244349;96.703362;0.024756;57.955925;4.176314;32.59267;1.057799;0.530687;139.545471;0.83255;76403;9837;0.298373;104.478851;0.009922;98.118408;74.120155;90.270561;1.805877;0.255732;884.181641;0.693343;0.266254;2.90625;0.569704;0.356818;0.378164;4
17_w_51;25977;3054;0.248508;100.614792;0.034999;60.259171;2.930976;35.438118;1.004814;0.533995;120.680199;0.849621;75336;6921;0.307538;110.692879;0.019764;110.699684;81.519379;97.526123;1.860795;0.235653;758.852661;0.690126;0.26489;2.431529;0.552259;0.344815;0.441266;4
17_w_51_1;25918;4164;0.237913;104.520218;0.018784;63.249817;4.136466;39.60804;1.056509;0.52564;190.433868;0.833104;75264;9789;0.286425;113.983353;0.00987;116.278687;89.327065;102.717888;1.911525;0.222676;1179.871094;0.675676;0.268865;3.352657;0.192997;0.344361;0.425375;4
17_w_52;25665;2508;0.26819;98.959648;0.051274;57.812241;2.716482;34.504406;0.968164;0.549712;89.272858;0.855193;77954;7098;0.316546;111.397346;0.019444;115.164719;85.760727;100.631157;1.876899;0.221503;644.494934;0.685779;0.255343;1.968603;0.509865;0.329233;0.353339;4
17_w_59;30456;4461;0.270252;94.440765;0.019232;53.923229;3.217016;29.398357;0.969175;0.558481;148.903152;0.856102;99719;9441;0.307183;108.862556;0.014059;122.398071;81.768524;105.421249;2.046528;0.180209;734.035156;0.646313;0.2476;3.177351;0.374248;0.305418;0.472513;4
17_w_61;29057;3564;0.270557;106.671318;0.028747;64.787926;3.281065;38.080502;1.053446;0.52504;152.59053;0.834056;86669;11496;0.301767;115.925316;0.008241;123.518166;90.63102;110.241371;1.972207;0.20107;1157.627808;0.661516;0.27058;2.716463;0.596229;0.335264;0.310021;4
17_w_62;24704;3450;0.229021;100.507568;0.026082;57.590611;3.135365;31.940245;0.965741;0.558787;130.897324;0.853352;77106;7368;0.305083;113.770767;0.017848;118.716789;81.882408;106.009109;1.952134;0.213808;773.800171;0.663667;0.248187;2.733756;0.439287;0.32039;0.468241;4
17_w_65;26836;3765;0.245152;106.759926;0.02379;66.558167;4.053104;35.003651;1.097267;0.508161;173.741928;0.824786;73864;11481;0.300139;111.780479;0.007042;108.607674;80.459145;97.150085;1.899562;0.239582;1237.807373;0.677634;0.281418;3.046117;0.599611;0.363316;0.327933;4
17_w_69;23808;2352;0.260872;105.305397;0.054083;62.834297;2.678983;39.527824;0.999739;0.537384;113.175377;0.84783;67034;10197;0.2845;115.047699;0.008101;109.143578;87.187279;99.978889;1.702841;0.256909;1240.696655;0.720117;0.263145;1.94702;0.356422;0.355163;0.230656;4
17_w_70_1;24179;2604;0.260974;97.866325;0.044809;56.125229;3.127539;35.142818;0.957331;0.559763;92.853371;0.855363;73283;8862;0.289211;108.868774;0.011726;108.260429;89.506927;100.901138;1.767128;0.234942;784.467041;0.71862;0.248451;2.086539;0.432814;0.32994;0.293839;4
17_w_71;27493;3192;0.246102;106.11042;0.033908;63.082039;3.713163;40.449856;1.017493;0.538471;139.440506;0.843064;79669;8625;0.299811;113.641098;0.013458;111.608803;90.53376;102.856544;1.830094;0.241403;916.970825;0.703573;0.261898;2.462963;0.685218;0.34509;0.370087;4
17_w_73;23383;2784;0.259595;98.11602;0.037912;53.050846;2.665355;31.308678;0.898642;0.590703;123.715424;0.861596;80647;6687;0.322841;113.624153;0.022664;126.445839;95.358521;112.992935;2.01994;0.18733;773.149597;0.653515;0.22724;2.164852;0.454867;0.289943;0.41633;4
17_w_74;28695;3297;0.252401;89.576302;0.033172;48.217678;3.56124;30.692625;0.907248;0.593464;94.109703;0.861542;96703;8961;0.297093;104.295311;0.015133;110.504211;83.754738;98.753059;1.956683;0.206095;661.367126;0.688299;0.225931;2.308824;0.475673;0.296733;0.367928;4
17_w_76;24971;3192;0.236878;105.972969;0.030798;64.262886;3.400793;38.408127;1.048941;0.525527;165.299133;0.833322;71437;5772;0.315449;114.842102;0.026945;114.429779;88.10733;103.46843;1.87934;0.236596;815.439026;0.682602;0.269712;2.616393;0.542245;0.349553;0.553015;4
17_w_76_1;24247;3402;0.29685;101.146706;0.026327;59.76004;3.534523;34.861233;1.008079;0.540185;151.860626;0.844479;72245;6591;0.318718;110.915924;0.020898;113.182304;85.98259;99.941948;1.924581;0.224363;824.935852;0.672857;0.259804;2.783961;0.349312;0.335622;0.516158;4
17_w_78;26906;2829;0.243014;101.938972;0.042247;61.47773;2.763371;36.271088;1.012981;0.530072;123.028778;0.845382;81477;8325;0.309967;113.340355;0.014773;122.577805;91.430893;109.54554;1.996534;0.1985;914.703247;0.659141;0.267881;2.231073;0.260048;0.330228;0.33982;4
17_w_79;29260;3936;0.228603;97.646172;0.023734;60.504368;3.573849;33.76194;1.083855;0.511244;154.022873;0.832396;87768;8730;0.308826;106.722961;0.014472;118.238716;83.107117;104.195007;2.07029;0.183853;801.012695;0.642585;0.279609;3.041731;0.579437;0.333379;0.450859;4
17_w_80;27736;3603;0.298073;90.403793;0.026849;47.460232;2.396336;25.954529;0.860606;0.605693;119.189339;0.873949;107100;10158;0.304068;105.562492;0.013043;134.023102;94.057312;118.446571;2.263404;0.134945;706.461365;0.604798;0.217631;2.523109;0.514789;0.258973;0.354696;4
17_w_81;33923;3906;0.283372;97.366234;0.027941;61.826515;3.258769;36.287174;1.062638;0.499779;120.481934;0.841928;105215;9069;0.313025;102.882507;0.016076;126.486633;90.415298;111.271866;2.193158;0.146729;647.632141;0.620857;0.288586;2.846939;0.47214;0.322416;0.430698;4
17_w_85;27276;3168;0.258362;98.800613;0.034152;58.698021;3.032785;35.749809;1.007685;0.538151;125.765648;0.849141;82133;7779;0.310042;111.439842;0.017056;116.610527;89.11544;104.339897;1.885391;0.212907;781.209412;0.689538;0.262085;2.452012;0.716877;0.332096;0.40725;4
17_w_86;23811;2208;0.278374;93.416588;0.061375;48.400509;1.697962;25.629704;0.815783;0.615595;51.064945;0.880736;77886;6480;0.319749;111.503365;0.023309;106.610886;79.224388;94.529259;1.803721;0.25828;585.175415;0.702965;0.212845;1.650224;0.215552;0.305716;0.340741;4
17_w_87;27299;3414;0.246203;94.190598;0.029433;48.761284;1.725512;26.2407;0.833156;0.614824;77.71804;0.874628;93979;7530;0.302597;108.606079;0.020828;111.43618;80.431625;99.37265;1.926113;0.223447;526.723755;0.686391;0.212237;2.377437;0.506931;0.29048;0.453386;4
17_w_90;26155;2574;0.287743;98.279907;0.049608;54.207184;1.981541;35.694195;0.860059;0.582969;61.793869;0.874953;84924;9642;0.281411;109.308304;0.011479;114.097244;92.354042;104.818001;1.857005;0.2162;762.39093;0.697488;0.233794;1.915179;0.485137;0.307981;0.266957;4
17_w_90_1;26737;3357;0.263999;98.813438;0.029814;55.253071;2.645876;37.581245;0.916465;0.572926;103.206657;0.861972;97780;8130;0.298487;104.458801;0.01859;134.598923;101.62545;126.32666;2.20682;0.126622;643.267151;0.633682;0.238783;2.494056;0.483937;0.27344;0.412915;4
17_w_95;22687;3045;0.265858;92.072838;0.030748;52.265274;2.367671;29.610735;0.935637;0.56409;83.49073;0.858314;63194;6900;0.307307;105.604851;0.01668;91.606377;69.964783;82.622536;1.640857;0.303292;691.099792;0.729271;0.244715;2.5;0.708598;0.359006;0.441304;4
17_w_107;27739;3246;0.262062;102.284744;0.033083;57.786877;2.181093;33.42128;0.933926;0.567808;88.771355;0.85857;85139;8922;0.299281;113.342964;0.01344;112.688469;80.353516;99.374924;1.935853;0.236826;787.447144;0.675065;0.242813;2.400887;0.471906;0.325808;0.36382;4
17_w_108;28042;3207;0.261757;104.164139;0.034263;61.710873;2.313012;35.515392;0.995434;0.540666;90.716179;0.848581;83020;8355;0.300608;112.520538;0.014945;113.849876;81.289619;100.223297;1.952511;0.228077;775.780457;0.670377;0.260807;2.44436;0.474934;0.337774;0.383842;4
17_w_110;24798;2832;0.254315;100.958397;0.038854;56.218262;2.354154;37.24284;0.894412;0.576574;85.751694;0.865895;80354;9570;0.307333;111.65316;0.011025;117.195511;94.573639;108.245331;1.876183;0.208843;904.967896;0.694004;0.237161;2.188563;0.49496;0.308609;0.295925;4
17_w_112;26885;3315;0.277236;94.402885;0.030743;53.318203;3.487217;37.251087;0.941751;0.567703;92.320564;0.853836;78732;11577;0.291924;106.378754;0.007382;98.033348;78.519409;90.777481;1.715305;0.267532;1000.353088;0.718903;0.24245;2.488739;0.446368;0.341475;0.286344;4
17_w_114;22490;2940;0.260654;92.077324;0.032697;51.538055;2.454765;31.391787;0.923648;0.571433;94.003479;0.858416;68310;7554;0.303499;106.303902;0.015043;102.311714;76.415588;92.251846;1.811696;0.250313;692.199829;0.699151;0.239541;2.394137;0.660795;0.329234;0.389198;4
17_w_115;25047;2622;0.266146;100.788445;0.045783;58.826752;2.051965;32.562836;0.94177;0.549451;81.366188;0.856813;76668;8748;0.290198;108.845726;0.012589;113.006477;84.072258;102.048347;1.953832;0.214287;838.366028;0.670939;0.254957;2.090909;0.755868;0.326694;0.299726;4
17_w_123;24956;3159;0.24131;96.260696;0.031426;52.331673;1.519786;26.216639;0.867792;0.58819;85.072357;0.869402;91449;8163;0.293255;108.041985;0.017246;133.634171;86.006187;117.09729;2.29343;0.144661;659.427063;0.598966;0.229183;2.393182;0.191773;0.272895;0.38699;4
17_w_125;22416;2754;0.236254;97.692383;0.03714;51.6604;1.636178;24.146959;0.839457;0.604419;76.432938;0.877529;81234;7215;0.294464;113.748169;0.01961;130.764542;89.859077;115.630966;2.119807;0.172918;679.990356;0.632429;0.21912;2.151562;0.526587;0.275944;0.381705;4
