Nama Citra,Luas I,Keliling I,Solidity I,Granularity I,Circularity I,Rerata R I,Rerata G I,Rerata B I,Entropi I,Energi I,Kontras I,Homogenitas I,Luas P,Keliling P,Solidity P,Granularity P,Circularity P,Rerata R P,Rerata G P,Rerata B P,Entropi P,Energi P,Kontras P,Homogenitas P,Luas Normal I P,Keliling Normal I,Eccentricity,LI per LP ,KI per KP,Jenis
19_g_186,20335,2958,0.265037,103.116577,0.029205,62.94804,2.334734,27.439474,1.025324,0.520293,90.096489,0.842375,43231,10389,0.271826,113.140602,0.005033,74.05658,55.947556,64.528076,1.301691,0.449339,1745.870117,0.788902,0.273026,2.693989,0.364006,0.47038,0.284724,3
19_g_186_1,17815,2379,0.262224,94.931755,0.039555,54.134296,2.513145,22.62118,0.925238,0.560186,64.105713,0.86163,50868,8376,0.293453,120.749527,0.009111,108.799644,79.467888,97.165634,1.844662,0.2734,1413.643433,0.692933,0.247033,2.202778,0.540071,0.35022,0.284026,3
19_g_187,19833,2970,0.292483,102.425369,0.028254,61.280975,1.798729,28.571638,0.997559,0.531409,91.404213,0.845813,53543,8073,0.299041,122.419083,0.010324,109.781471,85.187263,99.80558,1.727764,0.281737,1365.853516,0.710573,0.265324,2.704918,0.606086,0.370413,0.367893,3
19_g_188,19688,2919,0.251203,98.352661,0.029036,57.532215,1.776616,23.292555,0.939763,0.545077,62.912437,0.859712,52259,10485,0.281831,120.117607,0.005974,102.475693,81.4776,91.790489,1.601517,0.306791,1655.904907,0.732491,0.256997,2.634476,0.132004,0.376739,0.278398,3
19_g_191,18673,2751,0.246792,97.753304,0.031006,55.585331,2.130733,24.218515,0.918621,0.560183,79.1231,0.853019,46666,10182,0.27218,117.400978,0.005656,88.772789,72.960625,80.579681,1.445584,0.371008,1761.426514,0.761795,0.246086,2.49637,0.375421,0.400141,0.270183,3
19_g_195,18657,2358,0.255873,101.309532,0.042166,60.053471,1.591837,23.620304,0.953961,0.538101,65.300194,0.855397,54139,8076,0.301476,123.186134,0.010431,120.952805,97.743271,110.585915,1.856783,0.234717,1477.178223,0.691551,0.261768,2.207865,0.827258,0.344613,0.291976,3
19_g_197,19149,3036,0.241141,91.798027,0.026107,50.33041,3.170382,24.879622,0.920575,0.579954,80.118721,0.857493,56210,8439,0.293196,119.69606,0.009918,107.138016,84.143639,95.758781,1.693041,0.283078,1135.140991,0.733874,0.233547,2.649215,0.61022,0.340669,0.359758,3
19_g_198,19314,2238,0.245154,95.950768,0.048458,55.427544,2.274994,23.689726,0.929613,0.553752,57.012745,0.863222,51488,9144,0.28423,118.257317,0.007738,98.940071,79.892632,88.096863,1.59,0.316703,1386.770386,0.753906,0.251717,2.019855,0.333484,0.375117,0.244751,3
19_g_157,22575,2163,0.293796,102.102318,0.060635,64.61647,3.558712,31.702631,1.089611,0.501132,115.940735,0.835964,56506,9891,0.293609,122.073135,0.007258,105.86158,91.529617,95.954384,1.559309,0.300713,1725.457031,0.749541,0.287979,1.93125,0.466972,0.399515,0.218684,4
23_g_151_1,21703,2400,0.269566,98.154243,0.047349,66.413666,3.837639,32.38203,1.177824,0.46154,142.822479,0.818146,41980,7098,0.278668,107.167236,0.010471,68.858002,61.984734,66.433739,1.078404,0.47312,1419.168091,0.843181,0.314956,2.238806,0.411954,0.516984,0.338123,3
23_g_152,23837,2574,0.256892,94.262054,0.045211,57.185818,2.486664,32.475883,1.016056,0.527193,99.474037,0.849378,53422,9933,0.275984,111.313362,0.006804,78.6334,71.991966,76.119652,1.107635,0.421803,1498.319336,0.845253,0.269637,2.159396,0.157238,0.446202,0.259136,3
23_g_155,21166,2859,0.224528,88.939278,0.03254,51.451153,5.085115,24.667048,1.007549,0.553468,97.420334,0.84227,50871,10020,0.277093,110.446983,0.006367,83.715775,73.91037,81.818924,1.33346,0.376089,1296.182617,0.805745,0.251437,2.460413,0.35572,0.416072,0.285329,3
23_g_156,23943,2550,0.228048,91.356216,0.046271,56.293388,6.726058,31.719761,1.127368,0.517773,123.167633,0.819173,50928,8895,0.274222,106.245804,0.008089,70.918884,63.69561,69.306801,1.13157,0.450524,1436.330322,0.841664,0.276156,2.161017,0.207696,0.470134,0.286678,3
23_g_159,24265,3726,0.203403,99.34227,0.021964,65.944153,10.472565,35.493298,1.268261,0.470816,377.126038,0.796565,51624,14205,0.261982,111.928268,0.003215,81.174576,77.266388,78.473946,1.175169,0.393703,2646.069824,0.829826,0.307494,3.314947,0.610866,0.470033,0.262302,3
23_g_163,21803,2814,0.258829,97.731773,0.0346,62.754059,4.600389,34.178017,1.116999,0.492776,198.690826,0.826088,45858,9831,0.284317,109.795166,0.005963,75.55558,70.683311,72.581505,1.143664,0.432103,1917.404419,0.845689,0.292795,2.576923,0.385125,0.475446,0.286237,3
23_g_165,18477,2646,0.242901,91.631203,0.033164,50.026752,3.284613,22.953653,0.886021,0.58599,85.786888,0.866633,46226,9732,0.275519,110.917885,0.006133,79.958809,71.655685,74.551735,1.305535,0.40666,1541.651855,0.8178,0.230014,2.333333,0.339479,0.39971,0.271887,3
23_g_168,19749,2241,0.309148,99.466919,0.049416,66.707718,7.356126,31.460957,1.191471,0.467724,205.905609,0.815473,38348,8433,0.274089,106.485542,0.006776,68.137985,63.980663,65.843262,1.082912,0.47376,1860.591553,0.842859,0.311228,2.223214,0.27872,0.514994,0.265742,3
23_g_169,24329,3390,0.231645,94.748001,0.026603,58.132099,7.334935,31.038418,1.128199,0.519118,207.333817,0.821993,50889,13440,0.249185,106.768143,0.00354,69.322235,64.219627,66.525589,1.128845,0.460182,2042.243286,0.830346,0.274337,2.84396,0.281026,0.47808,0.252232,3
23_g_175,23613,2637,0.267167,86.236099,0.042672,44.316189,5.851414,22.508553,0.874957,0.619242,173.763535,0.874745,46901,10560,0.237756,95.160362,0.005285,48.142738,45.25658,47.715221,0.778948,0.60545,1381.830933,0.89149,0.209931,1.950444,0.242196,0.503465,0.249716,3
23_g_176,22925,2892,0.227187,101.281044,0.034445,69.001221,6.030896,38.698376,1.206675,0.45833,230.968246,0.814906,49015,9876,0.271663,114.877007,0.006315,85.971436,79.61615,84.706924,1.237857,0.383435,1881.213867,0.813773,0.318049,2.692737,0.343236,0.467714,0.292831,3
23_g_177,24505,3300,0.225489,94.145058,0.028277,53.832939,4.868156,29.606817,0.992567,0.560614,176.022461,0.850629,61054,12768,0.26984,114.623352,0.004706,86.795616,76.857773,84.71402,1.341722,0.374747,1850.03894,0.783598,0.246986,2.619048,0.460988,0.401366,0.258459,3
23_g_178,21784,3057,0.25663,96.042488,0.029293,60.113708,5.841017,31.349443,1.129916,0.506443,216.390472,0.822265,49557,10893,0.265084,112.904648,0.005248,84.377823,76.786781,82.08757,1.306592,0.380584,1947.602539,0.803377,0.282187,2.719751,0.234679,0.439575,0.280639,3
23_g_180,23527,3045,0.265725,92.772285,0.031886,56.247631,5.727689,28.307381,1.076079,0.526178,152.712875,0.830925,48942,8550,0.27285,104.967064,0.008413,66.537178,58.785744,63.733795,1.117057,0.478471,1375.789185,0.834402,0.269459,2.567454,0.138379,0.480712,0.35614,3
23_g_181,24882,3399,0.244178,93.756058,0.027064,56.444202,5.359153,31.291782,1.064105,0.530266,195.473557,0.841588,57501,12636,0.267748,112.050056,0.004525,81.837791,74.949501,78.804848,1.224368,0.396323,1928.153687,0.825878,0.26676,2.776961,0.231733,0.432723,0.268993,3
23_g_182_1,24384,3249,0.250277,98.946136,0.029028,67.369698,8.896326,34.770229,1.293116,0.456228,299.047211,0.791868,43768,10473,0.258168,101.049408,0.005014,58.186749,54.495388,56.560509,0.961415,0.526094,1997.788086,0.867732,0.317707,2.916517,0.380481,0.557119,0.310226,3
23_g_184,20652,2760,0.264139,95.485695,0.034069,58.282356,4.930515,25.072767,1.071423,0.522022,137.956085,0.832055,44223,8226,0.275147,108.738556,0.008213,72.236115,63.406815,69.493858,1.176049,0.450222,1546.674683,0.823316,0.272245,2.504537,0.166866,0.466997,0.335522,3
23_g_185,20536,2691,0.205689,89.469452,0.035637,48.915573,3.605345,23.820841,0.910341,0.585636,93.94429,0.864263,49766,11169,0.273826,110.242798,0.005013,76.851822,68.984581,73.510117,1.213778,0.4233,1756.551147,0.822929,0.230586,2.253769,0.769465,0.412651,0.240935,3
23_g_186,24436,3294,0.24163,98.515457,0.0283,64.970642,4.812699,31.263906,1.171499,0.475167,131.529678,0.8205,47210,10767,0.258402,104.65197,0.005117,65.473221,57.192646,61.853142,1.160271,0.481748,1713.446167,0.819145,0.305126,2.909894,0.703763,0.517602,0.305935,3
23_g_188,22783,3357,0.281605,96.759956,0.025405,61.047928,5.582671,31.147268,1.141973,0.501719,191.034698,0.820612,47180,9984,0.275389,108.028587,0.005948,71.138649,61.502583,67.998222,1.22964,0.451869,1879.866821,0.801309,0.285551,2.970796,0.312318,0.482895,0.336238,3
23_g_60,23140,2976,0.217565,93.51416,0.032833,57.887558,4.419404,26.314234,1.077266,0.513322,124.535393,0.831643,53873,9069,0.272739,111.284988,0.008231,84.434326,74.790421,81.149727,1.33802,0.375003,1458.912598,0.79508,0.277778,2.569948,0.407851,0.429529,0.328151,4
24_g_15,21098,2637,0.260962,52.487534,0.038127,31.920774,12.157346,21.504253,0.988035,0.524559,59.10688,0.851787,43396,8982,0.270345,69.124123,0.006759,43.758907,35.09156,39.806171,1.127829,0.483827,555.415771,0.824744,0.271127,2.362903,0.245524,0.486174,0.293587,0
24_g_128,23537,2961,0.273235,57.508831,0.033735,32.703442,13.961055,23.943996,0.940461,0.563269,80.79081,0.863985,47265,11127,0.261841,71.472763,0.004797,40.798267,33.331448,37.29031,1.008579,0.54119,713.574951,0.834325,0.245423,2.384058,0.703463,0.497979,0.266109,0
24_g_162,24735,2337,0.293761,55.929386,0.056912,34.206573,12.314229,24.861534,1.008297,0.522669,57.523849,0.844117,47461,11340,0.256778,70.26487,0.004638,40.466194,33.65749,37.455204,1.033054,0.534981,735.581177,0.82992,0.273255,1.94103,0.563434,0.521165,0.206085,0
24_g_1,20198,1602,0.324153,59.847801,0.098899,60.966728,20.477032,40.299248,1.655821,0.231251,75.988396,0.730444,26856,2793,0.311266,62.480419,0.043262,27.905539,23.442795,25.12512,0.788804,0.667535,546.488342,0.868245,0.512614,2.017632,0.777668,0.752085,0.573577,1
24_g_5,13956,1251,0.32373,51.949547,0.112061,41.902775,12.784531,26.458849,1.295104,0.356859,45.031967,0.799286,17319,1419,0.324381,43.280804,0.108086,13.887908,10.139175,11.441163,0.483296,0.803742,211.562347,0.916505,0.397448,1.668,0.657694,0.80582,0.881607,1
24_g_6,15511,1377,0.324668,51.753307,0.102797,38.090855,10.953012,23.280308,1.165512,0.412255,34.819187,0.822876,20146,2217,0.308907,42.767113,0.051507,14.636792,9.505947,11.115076,0.494874,0.783575,185.950394,0.922682,0.353455,1.643198,0.533562,0.76993,0.62111,1
24_g_13,13241,1269,0.317713,48.815716,0.103325,36.379173,7.38361,19.423483,1.268626,0.40171,36.081997,0.800699,16598,1713,0.318519,40.054657,0.071081,12.574558,8.754103,9.747054,0.478578,0.807443,246.718445,0.918539,0.360368,1.652344,0.67918,0.797747,0.740806,1
24_g_25,21403,1965,0.316505,55.810238,0.069656,42.254753,13.648971,29.267836,1.257461,0.396151,47.071209,0.810712,33930,4266,0.280277,65.432686,0.023429,33.655548,28.882265,31.141966,0.933625,0.601644,406.948364,0.861502,0.366527,1.984848,0.377318,0.630799,0.460619,1
24_g_26,22305,1572,0.326813,55.612194,0.113425,53.912781,16.787243,36.567162,1.575217,0.257377,58.963322,0.737913,27052,1917,0.321714,47.570667,0.092505,16.025379,13.231512,14.531357,0.528342,0.78689,338.53775,0.908303,0.487573,1.836449,0.662416,0.824523,0.820031,1
24_g_30,19896,1521,0.321848,57.336533,0.108073,51.97863,18.658047,35.266876,1.507381,0.292988,60.312931,0.759962,24247,2088,0.319738,46.506897,0.069889,15.283639,12.555008,13.865992,0.503197,0.794999,330.176971,0.91849,0.453749,1.815036,0.567044,0.820555,0.728448,1
24_g_35,19694,1449,0.319029,58.013706,0.117871,56.721249,19.788509,38.435261,1.508712,0.253158,60.554352,0.759643,26448,3105,0.311223,59.376194,0.034473,26.472548,21.932863,24.065214,0.787022,0.669478,508.331512,0.871162,0.491514,1.806733,0.666525,0.744631,0.466667,1
24_g_36,23305,1836,0.313796,59.007961,0.086879,51.34771,18.050953,34.187893,1.517638,0.31493,74.101654,0.754109,26831,2565,0.316131,36.934635,0.051247,9.961134,7.106853,8.000762,0.332773,0.850162,239.331329,0.945054,0.43338,1.978448,0.570065,0.868585,0.715789,1
24_g_38,15875,1269,0.324682,52.404247,0.12388,37.941753,10.953568,23.816542,1.232091,0.420684,46.811398,0.803753,21554,3141,0.299798,49.828835,0.027454,18.645641,13.488436,15.007731,0.597745,0.748121,316.773956,0.904278,0.346714,1.482477,0.720589,0.736522,0.404011,1
24_g_39,16085,1527,0.320731,50.632854,0.086687,36.304886,11.251511,22.252064,1.132066,0.426274,38.325058,0.83302,24111,3954,0.280896,57.129444,0.01938,25.84409,20.541801,22.82822,0.81178,0.662817,377.740875,0.875856,0.342176,1.759217,0.749454,0.667123,0.386191,1
24_g_42,21478,1527,0.326151,57.734852,0.115751,47.364971,17.067335,32.843517,1.430018,0.347598,80.990601,0.774761,28263,3147,0.311253,56.214935,0.035862,21.427372,17.975727,18.999187,0.57019,0.742577,401.469788,0.914291,0.406011,1.659783,0.593754,0.759933,0.485224,1
24_g_48_1,18460,1443,0.318199,55.178089,0.111406,41.645695,13.035271,26.018869,1.266237,0.397593,43.48661,0.804235,28396,3789,0.314233,64.062119,0.024855,31.366377,25.918531,27.575926,0.889733,0.626023,499.064148,0.865005,0.364757,1.603333,0.643259,0.650092,0.380839,1
24_g_50,13956,1242,0.326892,54.202324,0.113691,53.880779,16.91398,31.617878,1.61732,0.242612,58.980743,0.736244,16244,1413,0.323283,38.327377,0.102239,11.407544,7.981211,9.032127,0.426969,0.82214,261.284485,0.924042,0.500412,1.859281,0.891688,0.859148,0.878981,1
24_g_51,20181,1614,0.323912,54.368484,0.097352,45.556293,17.267401,30.954752,1.340829,0.336282,60.552547,0.799416,24739,2877,0.305295,46.349834,0.037559,15.639675,12.823159,14.418367,0.501816,0.787877,284.915802,0.919447,0.415076,1.829932,0.715705,0.815756,0.561001,1
24_g_53_1,18151,1623,0.309797,57.197014,0.086591,44.651115,14.351864,29.148178,1.270532,0.377322,51.891487,0.795305,25132,2847,0.310111,55.808262,0.038964,22.968733,17.853647,19.826029,0.692584,0.709271,379.298889,0.892365,0.380636,1.856979,0.471201,0.722227,0.570074,1
24_g_57,24469,1725,0.320459,54.627716,0.103335,41.879433,16.062382,30.744694,1.227329,0.389687,48.564816,0.818623,38443,5859,0.295568,68.867317,0.014073,35.43494,32.243431,33.276653,0.854781,0.602449,503.186829,0.875083,0.372028,1.681287,0.630121,0.636501,0.294419,1
24_g_60,18154,1434,0.324225,51.211479,0.110939,45.390694,14.590006,28.688675,1.379634,0.304636,45.809738,0.783671,20908,1656,0.320547,35.302151,0.095808,9.269653,6.967965,8.250134,0.363013,0.853833,209.055923,0.936894,0.442932,1.77037,0.821318,0.86828,0.865942,1
24_g_62,19324,1548,0.324435,55.177082,0.101336,44.574898,14.826235,29.961811,1.350862,0.357157,63.608932,0.786379,23408,2541,0.30947,42.693913,0.045558,12.802901,10.498889,11.714691,0.436222,0.82264,312.017426,0.929718,0.397613,1.755102,0.802306,0.82553,0.609209,1
24_g_63,22456,1494,0.327113,55.279388,0.126427,41.824963,13.966779,28.683836,1.284074,0.396168,55.908531,0.798172,35802,4269,0.307063,72.001801,0.024687,37.730915,34.505405,35.275661,0.875952,0.594635,521.35675,0.872027,0.366593,1.509091,0.80722,0.627228,0.349965,1
24_g_65,24084,1554,0.327019,50.014301,0.125325,40.66132,7.304327,21.44068,1.365092,0.353319,27.736811,0.770748,29523,1890,0.320178,40.664822,0.10386,12.760251,8.861049,9.659586,0.458276,0.813946,170.3983,0.92556,0.40126,1.585714,0.699601,0.815771,0.822222,1
24_g_68,18481,1569,0.323055,55.154049,0.094339,46.675285,17.0126,30.796032,1.36111,0.330508,54.61208,0.789748,20737,1536,0.322419,30.056839,0.110452,6.994007,4.604027,5.442101,0.268842,0.88442,144.97966,0.954528,0.419536,1.867857,0.754257,0.891209,1.021484,1
24_g_69_1,14817,1938,0.312536,52.164879,0.049575,34.904667,9.654133,20.479197,1.075948,0.466829,42.675274,0.824097,20219,2100,0.314835,44.753155,0.057614,15.925136,9.384117,10.770477,0.536792,0.76706,184.258057,0.911658,0.31072,2.217391,0.500412,0.732826,0.922857,1
24_g_72,18906,1629,0.320696,54.174896,0.08953,39.66193,14.236919,26.150204,1.214282,0.414982,52.824123,0.817826,22571,2109,0.315829,36.732185,0.063769,9.902824,7.019045,7.836065,0.341945,0.853466,197.927795,0.943921,0.351282,1.755388,0.809629,0.837623,0.772404,1
24_g_75,18490,1584,0.322671,54.306938,0.092605,48.657139,11.607076,28.237061,1.525338,0.297192,50.047863,0.734351,23042,2370,0.311741,46.100914,0.051551,16.112062,11.870174,13.536679,0.562678,0.770363,346.601898,0.904709,0.448688,1.950739,0.838125,0.802448,0.668354,1
24_g_76,30484,2505,0.320688,59.613487,0.061047,53.633842,21.491451,39.577507,1.488299,0.297413,76.675194,0.770163,36836,2955,0.3191,44.214489,0.053011,14.125265,10.927859,12.457179,0.468193,0.804272,299.129974,0.921778,0.449351,2.404031,0.548822,0.82756,0.847716,1
24_g_77,23606,1758,0.323162,57.332676,0.095983,48.789246,15.463208,32.506577,1.444127,0.327034,56.772034,0.766697,29089,2631,0.311659,45.865078,0.052808,14.980233,11.691774,13.152814,0.4974,0.796072,299.15744,0.918673,0.423047,1.858351,0.732051,0.811509,0.668187,1
24_g_81,23433,1818,0.32462,57.385754,0.089094,47.192375,14.124364,32.033566,1.4114,0.347578,54.561142,0.775111,35861,4365,0.311992,69.361816,0.023652,36.077061,31.085815,32.707256,0.900699,0.597447,526.455078,0.861074,0.405429,1.889813,0.601416,0.65344,0.416495,1
24_g_84,14726,1257,0.32553,56.969452,0.117118,46.233097,13.276126,27.582312,1.328503,0.354005,50.697132,0.782732,18510,1821,0.316605,46.581055,0.070145,15.684401,10.715111,12.184102,0.502896,0.786862,268.745697,0.91629,0.399512,1.636719,0.583592,0.79557,0.69028,1
24_g_85_1,25300,1734,0.32208,62.376614,0.105738,48.937168,17.717247,33.903004,1.371076,0.374702,85.075363,0.784259,34516,3624,0.308744,62.205883,0.033026,24.906425,21.17732,22.567822,0.621278,0.721314,509.20224,0.904761,0.383142,1.68677,0.465395,0.732993,0.478477,1
24_g_87,13401,1344,0.322155,54.517429,0.093228,46.132973,12.539302,27.553333,1.367971,0.328264,50.552341,0.769772,16729,1350,0.325037,44.305733,0.115349,15.014189,10.141606,12.133224,0.534579,0.783631,279.630615,0.907052,0.420674,1.882353,0.810463,0.801064,0.995556,1
24_g_89,16655,1401,0.32464,56.350014,0.10663,51.153126,12.013978,29.061234,1.536715,0.29062,46.768391,0.740709,21821,1983,0.308023,52.906189,0.069733,21.267759,15.251925,16.758341,0.691532,0.719931,350.796814,0.882748,0.454682,1.828982,0.814365,0.763256,0.706505,1
24_g_91,24836,1857,0.324259,57.6026,0.090504,47.309753,13.921876,31.831781,1.418408,0.348234,43.902058,0.775888,36132,3759,0.310356,64.076637,0.032133,30.255585,25.444609,27.7686,0.787987,0.649649,378.221893,0.880269,0.405578,1.875758,0.491058,0.687369,0.494014,1
24_g_96,22158,1683,0.326482,58.422832,0.098304,54.181026,20.39304,38.793941,1.464606,0.281162,64.610268,0.775011,28793,2751,0.312658,53.380478,0.04781,21.337484,16.858364,18.44088,0.651195,0.722635,359.95224,0.895596,0.464528,1.925629,0.916099,0.769562,0.611778,1
24_g_97,18895,1515,0.325765,59.6096,0.10345,54.85041,18.313889,36.010761,1.475607,0.284347,58.981575,0.761059,22808,1614,0.324595,44.614544,0.110025,14.376739,10.248304,11.78156,0.490547,0.801457,272.751984,0.918615,0.461011,1.87037,0.843515,0.828437,0.938662,1
24_g_100_2,19099,1659,0.316749,67.982552,0.087202,59.09502,23.134365,42.710632,1.482876,0.314709,106.090607,0.780481,22422,2280,0.3173,51.227463,0.054202,15.512291,12.845383,15.10298,0.443355,0.817355,412.285675,0.933604,0.433123,1.975,0.856739,0.851797,0.727632,1
24_g_104,20482,1575,0.324262,55.74218,0.103758,50.773006,21.712976,34.576183,1.358021,0.291574,52.440918,0.799367,24096,2193,0.316982,41.787346,0.062962,12.767155,10.042631,11.415228,0.434849,0.819659,242.822006,0.933285,0.455723,1.857311,0.698898,0.850017,0.718194,1
24_g_105,20022,1668,0.321484,58.439518,0.090433,52.264515,17.047478,34.781445,1.467102,0.300518,57.989834,0.773069,24690,2637,0.308517,46.121597,0.044618,15.609277,11.758755,13.371999,0.524095,0.783502,309.976593,0.917178,0.446292,1.966981,0.679337,0.810936,0.632537,1
24_g_108,17390,1731,0.32168,58.990913,0.072932,51.335476,14.496713,31.545271,1.545763,0.31365,66.983414,0.746816,21614,2007,0.325929,46.758312,0.06743,15.901639,12.266572,13.557648,0.540848,0.781454,368.926788,0.905237,0.433039,2.158354,0.897817,0.804571,0.862481,1
24_g_114,17304,1380,0.325728,52.957619,0.114182,41.090717,14.429886,27.168667,1.241415,0.380729,47.131973,0.812757,21919,2532,0.31312,46.504971,0.042964,15.537063,13.036614,14.65495,0.508894,0.788896,290.952667,0.919006,0.378254,1.612149,0.618466,0.789452,0.545024,1
24_g_124,26293,2004,0.322835,56.942284,0.082272,44.879868,15.903431,32.565556,1.320027,0.372887,54.127232,0.799509,41884,5973,0.28442,73.175789,0.014753,39.508827,36.285072,36.977524,0.952284,0.576745,622.972534,0.862707,0.385528,1.91587,0.540575,0.627758,0.33551,1
24_g_127,18726,1614,0.324884,58.559315,0.090333,51.106491,17.054489,34.337322,1.420113,0.313033,57.1133,0.781787,25068,2166,0.313276,55.845657,0.067145,23.083628,17.245724,19.243633,0.685293,0.710245,313.817383,0.886001,0.435124,1.944578,0.838379,0.747008,0.745152,1
24_g_129,20988,1983,0.32332,61.59362,0.067071,45.00618,15.792522,31.088018,1.184026,0.417117,60.403503,0.813266,35635,5457,0.303879,81.899918,0.015038,46.163811,40.430798,42.118076,1.004874,0.550634,754.975891,0.844183,0.349678,2.023469,0.656651,0.588971,0.363386,1
24_g_130,24028,1938,0.325689,63.67556,0.080393,57.818897,21.738234,41.368061,1.4918,0.292282,81.522102,0.766291,30861,3216,0.320078,56.640945,0.037496,21.579323,17.652658,19.597342,0.632658,0.740377,426.192749,0.897768,0.453804,2.101952,0.751055,0.778588,0.602612,1
24_g_132,27482,1989,0.322991,63.583801,0.087295,53.051117,18.179428,36.733395,1.420452,0.340151,66.003555,0.769666,37968,3576,0.29384,61.861084,0.037311,26.615999,20.974224,22.477028,0.724675,0.693307,407.890411,0.880938,0.412086,1.923598,0.554733,0.72382,0.556208,1
24_g_137,19209,1911,0.31889,56.708874,0.066099,49.022041,14.639341,30.619534,1.446633,0.318306,61.433399,0.760683,28764,3750,0.309091,62.616554,0.025704,32.35458,24.938456,27.233345,0.976687,0.595582,534.058594,0.839663,0.429424,2.258865,0.84034,0.667814,0.5096,1
24_g_142,19670,1866,0.322861,61.256321,0.070989,45.814297,17.663376,31.163631,1.149599,0.403768,59.537231,0.827943,28688,3912,0.307333,61.53648,0.023557,27.101511,20.912077,23.095896,0.791855,0.677089,480.826233,0.874266,0.359703,1.989339,0.904283,0.685653,0.476994,1
24_g_144,27624,2013,0.317583,63.670139,0.085666,56.417767,21.490721,40.909546,1.496611,0.305732,76.079391,0.766902,37788,3897,0.309211,65.834579,0.031268,28.804567,25.049734,26.571312,0.72295,0.682861,508.992493,0.888802,0.442331,2.013,0.703049,0.731026,0.516551,1
24_g_149,19190,1701,0.323358,54.672035,0.083344,51.030499,15.660738,33.045895,1.501285,0.276601,49.124218,0.761337,23909,1803,0.315081,45.354328,0.092423,16.134241,11.565413,13.772288,0.565159,0.76569,240.029846,0.907835,0.468209,2.1,0.850132,0.802627,0.943428,1
24_g_151,27774,1944,0.323051,62.691936,0.092354,56.136597,29.131073,43.195114,1.441862,0.300555,81.857605,0.784604,40308,3975,0.310702,67.373329,0.032057,33.733135,29.299334,30.625326,0.82337,0.619773,450.815857,0.878767,0.447117,1.947896,0.520583,0.689044,0.489057,1
24_g_153,18440,2229,0.314247,54.803577,0.046639,38.892387,11.308002,24.446266,1.135638,0.432862,47.62751,0.819333,30950,2928,0.309633,67.328613,0.045366,36.261768,28.468235,31.154905,0.992797,0.578418,363.866974,0.846611,0.336447,2.376333,0.749255,0.5958,0.76127,1
24_g_160,25445,1767,0.327073,56.282955,0.102409,37.705082,11.901347,26.251026,1.096712,0.469902,42.628716,0.833414,41127,5865,0.286015,70.009323,0.015025,33.838715,29.537851,31.039944,0.842929,0.634457,607.310608,0.870273,0.311094,1.54458,0.847858,0.618693,0.301279,1
24_g_164,31301,2157,0.325269,65.727127,0.084541,67.126099,26.099083,49.579929,1.768792,0.231893,104.971771,0.707883,42241,5076,0.309179,69.170944,0.020602,32.187973,28.673786,29.660805,0.805829,0.65103,728.719055,0.869413,0.513055,2.183198,0.802073,0.74101,0.424941,1
24_g_169,29904,2124,0.325146,63.835506,0.083297,50.34034,17.83423,36.358398,1.399675,0.371965,78.518402,0.78389,52680,8127,0.282638,84.45192,0.010023,54.023209,49.371441,50.286156,1.206553,0.479361,874.697327,0.829516,0.385773,1.903226,0.821526,0.567654,0.261351,1
24_g_170,16907,1719,0.321249,59.320915,0.071899,47.720192,11.673383,28.528425,1.414552,0.358465,63.337879,0.769005,22676,2940,0.316713,57.243004,0.032967,21.885649,17.427008,18.882637,0.687836,0.724952,630.889526,0.883964,0.394719,2.076087,0.728643,0.74559,0.584694,1
24_g_170_2,27368,2070,0.323774,63.887161,0.080262,49.179508,18.148449,35.591045,1.390965,0.38625,81.301582,0.783908,42624,6291,0.300171,73.605049,0.013534,37.667439,32.795586,33.779644,0.894351,0.604157,737.964966,0.861211,0.374135,1.913124,0.698136,0.64208,0.329041,1
24_g_171,20748,1797,0.322755,60.021313,0.08074,48.886242,16.825373,33.232059,1.32897,0.352628,63.999912,0.797918,32358,4194,0.312339,71.554123,0.023117,38.196251,31.0063,33.798126,1.013148,0.581509,523.296021,0.838395,0.400928,1.974725,0.754261,0.641202,0.428469,1
24_g_174,21639,1965,0.318764,60.093922,0.070424,46.336082,15.288422,31.271008,1.252329,0.385483,56.454395,0.803393,31718,3231,0.29037,64.280594,0.038181,29.282059,23.839949,25.836143,0.81899,0.664075,454.852051,0.868772,0.374215,2.038382,0.708523,0.682231,0.608171,1
24_g_175,15743,1482,0.322536,55.165901,0.090074,37.608971,12.31069,24.759897,1.077327,0.457777,44.98753,0.836907,21728,2895,0.287054,52.521858,0.032579,19.373573,14.053011,16.138033,0.602718,0.75497,341.23407,0.903768,0.319143,1.661435,0.549995,0.724549,0.511917,1
24_g_178,22068,2052,0.322759,60.434292,0.065859,43.37851,15.463489,30.359913,1.192014,0.42758,62.448692,0.817311,31280,2994,0.313763,59.88142,0.04385,24.2542,19.687166,21.340481,0.660196,0.719447,369.392578,0.897142,0.341409,2.015717,0.884405,0.705499,0.685371,1
24_g_179,18138,1665,0.325754,54.32653,0.082219,35.77528,9.303447,22.589518,1.079421,0.4786,33.556683,0.833017,27185,3138,0.306811,58.085178,0.034692,24.397501,18.793812,20.455664,0.691236,0.704071,318.47464,0.88983,0.304201,1.69898,0.737132,0.667206,0.530593,1
